STATIONS_ID;MESS_DATUM;QN_8;ABSF_STD;VP_STD;TF_STD;P_STD;TT_STD;RF_STD;TD_STD;EOR
       4928;2025011223;    3;   3.4;   4.2;  -2.9; 1001.2;  -1.9;  79.9;  -4.9;eor
       4928;2025011300;    3;   3.4;   4.3;  -3.1; 1001.2;  -2.3;  83.6;  -4.7;eor
       4928;2025011301;    3;   3.5;   4.4;  -3.5; 1001.1;  -3.0;  89.4;  -4.5;eor
       4928;2025011302;    3;   3.5;   4.3;  -4.3; 1001.4;  -4.1;  96.3;  -4.6;eor
       4928;2025011303;    3;   3.4;   4.2;  -4.7; 1001.2;  -4.5;  96.3;  -5.0;eor
       4928;2025011304;    3;   3.1;   3.8;  -5.5; 1001.4;  -5.5;  94.1;  -6.3;eor
       4928;2025011305;    3;   3.2;   4.0;  -5.2; 1002.1;  -5.3;  97.0;  -5.7;eor
       4928;2025011306;    3;   3.0;   3.7;  -5.9; 1001.2;  -5.9;  94.8;  -6.6;eor
       4928;2025011307;    3;   3.0;   3.7;  -6.0; 1001.4;  -6.0;  94.8;  -6.7;eor
       4928;2025011308;    3;   3.0;   3.8;  -5.7; 1001.7;  -5.6;  93.4;  -6.5;eor
       4928;2025011309;    3;   3.1;   3.8;  -5.0; 1002.5;  -4.6;  88.5;  -6.2;eor
       4928;2025011310;    3;   3.1;   3.8;  -4.3; 1002.5;  -3.4;  80.3;  -6.3;eor
       4928;2025011311;    3;   3.0;   3.8;  -3.4; 1002.5;  -2.0;  71.8;  -6.4;eor
       4928;2025011312;    3;   2.9;   3.7;  -3.7; 1002.5;  -2.3;  71.2;  -6.8;eor
       4928;2025011313;    3;   2.9;   3.6;  -3.3; 1001.4;  -1.6;  67.1;  -6.9;eor
       4928;2025011314;    3;   2.9;   3.6;  -2.8; 1001.5;  -0.8;  62.8;  -7.0;eor
       4928;2025011315;    3;   2.8;   3.5;  -3.0; 1001.1;  -1.0;  62.2;  -7.3;eor
       4928;2025011316;    3;   2.9;   3.6;  -3.2; 1001.2;  -1.4;  65.6;  -7.0;eor
       4928;2025011317;    3;   3.0;   3.7;  -3.3; 1001.1;  -1.6;  68.1;  -6.7;eor
       4928;2025011318;    3;   2.9;   3.6;  -4.1; 1000.6;  -2.8;  73.3;  -6.9;eor
       4928;2025011319;    3;   2.9;   3.6;  -3.7; 1000.2;  -2.2;  70.1;  -6.9;eor
       4928;2025011320;    3;   2.9;   3.6;  -4.4;  999.6;  -3.2;  75.5;  -6.9;eor
       4928;2025011321;    3;   3.0;   3.7;  -4.5;  999.2;  -3.5;  78.5;  -6.7;eor
       4928;2025011322;    3;   3.0;   3.8;  -4.5;  999.7;  -3.5;  79.7;  -6.5;eor
       4928;2025011323;    3;   3.0;   3.8;  -4.4;  999.9;  -3.4;  79.7;  -6.4;eor
       4928;2025011400;    3;   3.0;   3.8;  -4.4;  999.4;  -3.5;  80.3;  -6.4;eor
       4928;2025011401;    3;   3.1;   3.8;  -4.5;  998.7;  -3.6;  81.5;  -6.3;eor
       4928;2025011402;    3;   3.0;   3.8;  -4.6;  998.4;  -3.7;  81.5;  -6.4;eor
       4928;2025011403;    3;   3.0;   3.8;  -4.3;  998.2;  -3.3;  78.5;  -6.5;eor
       4928;2025011404;    3;   3.0;   3.7;  -4.9;  997.8;  -4.1;  82.7;  -6.6;eor
       4928;2025011405;    3;   3.0;   3.7;  -5.0;  997.8;  -4.3;  84.0;  -6.6;eor
       4928;2025011406;    3;   2.9;   3.6;  -5.3;  997.2;  -4.8;  85.2;  -6.9;eor
       4928;2025011407;    3;   3.0;   3.7;  -5.4;  997.5;  -5.2;  89.9;  -6.6;eor
       4928;2025011408;    3;   3.0;   3.8;  -4.9;  997.2;  -4.2;  84.6;  -6.4;eor
       4928;2025011409;    3;   3.2;   4.0;  -4.0;  997.5;  -3.2;  82.2;  -5.8;eor
       4928;2025011410;    3;   3.2;   4.1;  -3.3;  997.2;  -2.2;  78.1;  -5.5;eor
       4928;2025011411;    3;   3.1;   3.9;  -2.2;  996.7;  -0.3;  65.4;  -6.0;eor
       4928;2025011412;    3;   3.2;   4.0;  -1.7;  996.2;   0.3;  64.5;  -5.6;eor
       4928;2025011413;    3;   3.1;   3.9;  -1.2;  995.2;   1.3;  58.6;  -5.9;eor
       4928;2025011414;    3;   3.0;   3.8;  -0.8;  994.8;   2.1;  53.7;  -6.3;eor
       4928;2025011415;    3;   3.0;   3.9;  -0.9;  994.5;   2.0;  54.9;  -6.1;eor
       4928;2025011416;    3;   3.2;   4.0;  -1.3;  995.0;   1.0;  61.3;  -5.6;eor
       4928;2025011417;    3;   3.3;   4.2;  -1.7;  994.9;   0.1;  68.5;  -5.0;eor
       4928;2025011418;    3;   3.3;   4.1;  -1.9;  995.1;   0.0;  67.4;  -5.3;eor
       4928;2025011419;    3;   3.3;   4.2;  -2.3;  994.6;  -0.8;  72.0;  -5.2;eor
       4928;2025011420;    3;   3.3;   4.2;  -3.2;  995.1;  -2.2;  79.9;  -5.2;eor
       4928;2025011421;    3;   3.3;   4.2;  -3.3;  995.1;  -2.3;  80.5;  -5.2;eor
       4928;2025011422;    3;   3.4;   4.3;  -3.1;  994.3;  -2.2;  82.9;  -4.7;eor
       4928;2025011423;    3;   3.5;   4.4;  -2.7;  994.2;  -1.8;  81.8;  -4.5;eor
       4928;2025011500;    3;   3.5;   4.4;  -2.4;  993.9;  -1.4;  80.6;  -4.3;eor
       4928;2025011501;    3;   3.8;   4.8;  -1.9;  993.2;  -1.0;  83.7;  -3.4;eor
       4928;2025011502;    3;   3.8;   4.8;  -1.9;  993.1;  -1.0;  83.7;  -3.4;eor
       4928;2025011503;    3;   3.8;   4.8;  -1.7;  992.9;  -0.8;  83.7;  -3.2;eor
       4928;2025011504;    3;   3.9;   4.9;  -1.6;  993.0;  -0.8;  84.4;  -3.1;eor
       4928;2025011505;    3;   4.3;   5.4;  -1.4;  993.2;  -1.3;  97.1;  -1.7;eor
       4928;2025011506;    3;   4.5;   5.6;  -1.1;  993.4;  -1.1;  99.3;  -1.2;eor
       4928;2025011507;    3;   4.5;   5.7;  -0.9;  993.3;  -0.9;  99.3;  -1.0;eor
       4928;2025011508;    3;   4.6;   5.8;  -0.6;  993.0;  -0.6;  99.3;  -0.7;eor
       4928;2025011509;    3;   4.7;   5.9;  -0.4;  994.2;  -0.3;  98.6;  -0.5;eor
       4928;2025011510;    3;   4.7;   6.0;  -0.1;  994.6;   0.1;  97.1;  -0.3;eor
       4928;2025011511;    3;   4.9;   6.2;   0.4;  994.2;   0.5;  98.6;   0.3;eor
       4928;2025011512;    3;   5.0;   6.4;   0.7;  994.1;   0.7;  99.3;   0.6;eor
       4928;2025011513;    3;   5.1;   6.4;   0.9;  993.8;   1.1;  97.1;   0.7;eor
       4928;2025011514;    3;   5.1;   6.5;   1.1;  993.5;   1.3;  96.4;   0.8;eor
       4928;2025011515;    3;   5.1;   6.5;   1.1;  993.7;   1.3;  96.4;   0.8;eor
       4928;2025011516;    3;   5.1;   6.5;   0.9;  994.2;   0.9;  99.3;   0.8;eor
       4928;2025011517;    3;   5.0;   6.4;   0.6;  994.7;   0.6; 100.0;   0.6;eor
       4928;2025011518;    3;   5.0;   6.4;   0.6;  994.8;   0.6; 100.0;   0.6;eor
       4928;2025011519;    3;   5.0;   6.4;   0.6;  995.1;   0.6; 100.0;   0.6;eor
       4928;2025011520;    3;   5.1;   6.4;   0.7;  995.4;   0.7; 100.0;   0.7;eor
       4928;2025011521;    3;   5.1;   6.4;   0.7;  995.7;   0.7; 100.0;   0.7;eor
       4928;2025011522;    3;   5.1;   6.4;   0.7;  995.8;   0.7; 100.0;   0.7;eor
       4928;2025011523;    3;   5.0;   6.4;   0.6;  995.8;   0.6; 100.0;   0.6;eor
       4928;2025011600;    3;   5.0;   6.3;   0.5;  995.5;   0.5; 100.0;   0.5;eor
       4928;2025011601;    3;   5.0;   6.3;   0.5;  995.5;   0.5; 100.0;   0.5;eor
       4928;2025011602;    3;   5.0;   6.3;   0.4;  995.8;   0.4; 100.0;   0.4;eor
       4928;2025011603;    3;   4.9;   6.2;   0.2;  995.8;   0.2; 100.0;   0.2;eor
       4928;2025011605;    3;   4.9;   6.2;   0.2;  995.9;   0.2; 100.0;   0.2;eor
       4928;2025011606;    3;   4.9;   6.2;   0.4;  995.9;   0.5;  98.6;   0.3;eor
       4928;2025011607;    3;   5.0;   6.3;   0.6;  996.4;   0.6;  99.3;   0.5;eor
       4928;2025011608;    3;   4.9;   6.2;   0.5;  996.9;   0.6;  97.8;   0.3;eor
       4928;2025011609;    3;   4.9;   6.2;   0.5;  997.4;   0.7;  95.7;   0.1;eor
       4928;2025011610;    3;   4.9;   6.2;   0.9;  997.9;   1.3;  93.0;   0.3;eor
       4928;2025011611;    3;   5.0;   6.4;   1.5;  997.6;   2.1;  89.7;   0.6;eor
       4928;2025011612;    3;   5.0;   6.3;   1.8;  997.3;   2.7;  85.4;   0.5;eor
       4928;2025011613;    3;   4.9;   6.3;   2.0;  997.1;   3.1;  82.4;   0.4;eor
       4928;2025011614;    3;   4.9;   6.2;   2.2;  997.1;   3.5;  79.5;   0.3;eor
       4928;2025011615;    3;   4.8;   6.1;   1.9;  997.2;   3.3;  78.9;   0.0;eor
       4928;2025011616;    3;   4.7;   5.9;   1.5;  997.1;   2.8;  79.4;  -0.4;eor
       4928;2025011617;    3;   4.6;   5.8;   1.1;  997.3;   2.3;  80.5;  -0.7;eor
       4928;2025011618;    3;   4.5;   5.8;   1.1;  997.9;   2.4;  79.3;  -0.8;eor
       4928;2025011619;    3;   4.5;   5.8;   0.6;  997.9;   1.5;  84.6;  -0.8;eor
       4928;2025011620;    3;   4.6;   5.8;   0.2;  997.8;   0.9;  88.4;  -0.8;eor
       4928;2025011621;    3;   4.4;   5.6;  -0.1;  997.6;   0.6;  87.7;  -1.2;eor
       4928;2025011622;    3;   4.5;   5.7;  -0.5;  997.8;  -0.1;  93.6;  -1.0;eor
       4928;2025011623;    3;   4.4;   5.5;  -1.0;  997.7;  -0.7;  95.0;  -1.4;eor
       4928;2025011700;    3;   4.3;   5.4;  -1.4;  997.7;  -1.2;  96.4;  -1.7;eor
       4928;2025011701;    3;   4.4;   5.5;  -1.2;  997.5;  -1.1;  97.1;  -1.5;eor
       4928;2025011702;    3;   4.3;   5.4;  -1.4;  997.3;  -1.3;  97.1;  -1.7;eor
       4928;2025011703;    3;   4.3;   5.4;  -1.6;  997.3;  -1.5;  97.8;  -1.8;eor
       4928;2025011704;    3;   4.4;   5.6;  -0.6;  997.4;  -0.1;  91.6;  -1.3;eor
       4928;2025011705;    3;   4.4;   5.5;  -1.1;  997.4;  -0.8;  95.0;  -1.5;eor
       4928;2025011706;    3;   4.4;   5.6;  -0.7;  997.7;  -0.4;  93.6;  -1.3;eor
       4928;2025011707;    3;   4.4;   5.6;  -0.3;  998.2;   0.2;  90.3;  -1.2;eor
       4928;2025011708;    3;   4.5;   5.7;  -0.2;  998.3;   0.3;  91.0;  -1.0;eor
       4928;2025011709;    3;   4.5;   5.7;   0.0;  998.7;   0.7;  88.3;  -1.0;eor
       4928;2025011710;    3;   4.5;   5.7;   0.1;  999.0;   0.8;  88.4;  -0.9;eor
       4928;2025011711;    3;   4.4;   5.6;   0.1;  998.5;   1.0;  85.2;  -1.2;eor
       4928;2025011712;    3;   4.4;   5.6;   0.3;  997.8;   1.2;  84.0;  -1.2;eor
       4928;2025011713;    3;   4.5;   5.7;   0.5;  997.1;   1.4;  84.6;  -0.9;eor
       4928;2025011714;    3;   4.5;   5.7;   0.6;  996.9;   1.6;  83.4;  -0.9;eor
       4928;2025011715;    3;   4.5;   5.8;   0.6;  996.6;   1.5;  84.6;  -0.8;eor
       4928;2025011716;    3;   4.5;   5.7;   0.5;  996.4;   1.5;  84.0;  -0.9;eor
       4928;2025011717;    3;   4.5;   5.8;   0.5;  996.8;   1.3;  85.8;  -0.8;eor
       4928;2025011718;    3;   4.5;   5.7;   0.4;  996.7;   1.2;  85.8;  -0.9;eor
       4928;2025011719;    3;   4.4;   5.6;   0.2;  996.4;   1.2;  83.4;  -1.3;eor
       4928;2025011720;    3;   4.3;   5.5;   0.1;  996.2;   1.2;  82.1;  -1.5;eor
       4928;2025011721;    3;   4.3;   5.4;   0.1;  995.8;   1.3;  80.4;  -1.7;eor
       4928;2025011722;    3;   4.3;   5.5;   0.1;  995.7;   1.1;  82.7;  -1.5;eor
       4928;2025011723;    3;   4.2;   5.4;  -0.1;  995.4;   1.0;  81.5;  -1.8;eor
       4928;2025011800;    3;   4.3;   5.4;  -0.1;  994.6;   0.9;  82.7;  -1.7;eor
       4928;2025011801;    3;   4.2;   5.3;  -0.2;  994.4;   0.9;  81.5;  -1.9;eor
       4928;2025011802;    3;   4.2;   5.3;  -0.3;  993.9;   0.8;  81.5;  -2.0;eor
       4928;2025011803;    3;   4.2;   5.3;  -0.3;  993.5;   0.8;  81.5;  -2.0;eor
       4928;2025011804;    3;   4.2;   5.3;  -0.3;  993.2;   0.7;  82.1;  -2.0;eor
       4928;2025011805;    3;   4.2;   5.4;  -0.3;  993.0;   0.7;  83.3;  -1.8;eor
       4928;2025011806;    3;   4.0;   5.1;  -0.4;  992.7;   0.8;  79.1;  -2.4;eor
       4928;2025011807;    3;   4.0;   5.1;  -0.5;  992.7;   0.6;  80.3;  -2.4;eor
       4928;2025011808;    3;   4.1;   5.2;  -0.4;  992.7;   0.7;  80.3;  -2.3;eor
       4928;2025011809;    3;   4.0;   5.0;  -0.5;  992.6;   0.8;  77.9;  -2.6;eor
       4928;2025011810;    3;   4.0;   5.1;  -0.2;  992.9;   1.1;  77.4;  -2.4;eor
       4928;2025011811;    3;   4.0;   5.0;  -0.3;  992.6;   1.1;  76.3;  -2.6;eor
       4928;2025011812;    3;   4.1;   5.2;   0.0;  992.1;   1.5;  75.8;  -2.3;eor
       4928;2025011813;    3;   4.0;   5.1;   0.0;  991.6;   1.5;  74.7;  -2.5;eor
       4928;2025011814;    3;   4.0;   5.1;   0.4;  990.6;   2.2;  71.5;  -2.4;eor
       4928;2025011815;    3;   4.0;   5.1;   0.2;  990.2;   1.9;  72.5;  -2.5;eor
       4928;2025011816;    3;   4.1;   5.2;  -0.4;  990.3;   0.7;  80.3;  -2.3;eor
       4928;2025011817;    3;   4.1;   5.1;  -1.0;  990.3;  -0.1;  84.5;  -2.4;eor
       4928;2025011818;    3;   4.0;   5.0;  -1.3;  989.9;  -0.5;  85.0;  -2.7;eor
       4928;2025011819;    3;   4.0;   5.0;  -1.8;  989.7;  -1.2;  88.8;  -2.8;eor
       4928;2025011820;    3;   3.8;   4.8;  -2.3;  989.5;  -1.8;  90.1;  -3.2;eor
       4928;2025011821;    3;   3.8;   4.8;  -2.7;  989.0;  -2.3;  92.8;  -3.3;eor
       4928;2025011822;    3;   3.8;   4.7;  -2.8;  988.6;  -2.4;  92.1;  -3.5;eor
       4928;2025011823;    3;   3.7;   4.6;  -3.2;  988.0;  -2.8;  92.8;  -3.8;eor
       4928;2025011900;    3;   3.7;   4.6;  -3.1;  987.4;  -2.8;  93.5;  -3.7;eor
       4928;2025011901;    3;   3.7;   4.6;  -3.3;  987.0;  -3.0;  94.2;  -3.8;eor
       4928;2025011902;    3;   3.6;   4.5;  -3.2;  986.4;  -2.8;  91.4;  -4.0;eor
       4928;2025011903;    3;   3.6;   4.5;  -3.7;  985.6;  -3.5;  94.9;  -4.2;eor
       4928;2025011904;    3;   3.5;   4.4;  -4.0;  985.3;  -3.8;  95.6;  -4.4;eor
       4928;2025011905;    3;   3.5;   4.4;  -4.1;  984.9;  -3.9;  96.3;  -4.4;eor
       4928;2025011906;    3;   3.4;   4.2;  -4.8;  984.7;  -4.7;  98.5;  -4.9;eor
       4928;2025011907;    3;   3.3;   4.1;  -5.0;  984.4;  -4.9;  97.0;  -5.3;eor
       4928;2025011908;    3;   3.4;   4.2;  -4.4;  984.4;  -4.2;  94.9;  -4.9;eor
       4928;2025011909;    3;   3.6;   4.5;  -3.4;  984.1;  -3.0;  91.4;  -4.2;eor
       4928;2025011910;    3;   3.7;   4.6;  -2.1;  983.9;  -1.2;  82.5;  -3.8;eor
       4928;2025011911;    3;   3.6;   4.5;  -1.4;  983.3;   0.0;  74.4;  -4.0;eor
       4928;2025011912;    3;   3.7;   4.7;  -0.3;  982.5;   1.7;  68.3;  -3.5;eor
       4928;2025011913;    3;   3.9;   4.9;   0.4;  982.0;   2.5;  67.4;  -2.9;eor
       4928;2025011914;    3;   3.9;   5.0;   0.9;  981.7;   3.3;  64.2;  -2.8;eor
       4928;2025011915;    3;   4.0;   5.2;   1.3;  981.7;   3.7;  64.8;  -2.3;eor
       4928;2025011916;    3;   4.2;   5.3;   0.5;  981.6;   2.0;  75.3;  -1.9;eor
       4928;2025011917;    3;   4.1;   5.2;  -0.4;  981.8;   0.7;  80.3;  -2.3;eor
       4928;2025011918;    3;   4.0;   5.0;  -1.4;  981.9;  -0.6;  85.7;  -2.7;eor
       4928;2025011919;    3;   4.0;   5.0;  -1.6;  981.8;  -1.0;  88.2;  -2.7;eor
       4928;2025011920;    3;   3.9;   4.9;  -2.5;  982.2;  -2.2;  94.9;  -2.9;eor
       4928;2025011921;    3;   3.8;   4.8;  -3.1;  982.0;  -3.0;  97.8;  -3.3;eor
       4928;2025011922;    3;   3.7;   4.6;  -3.7;  981.8;  -3.7; 100.0;  -3.7;eor
       4928;2025011923;    3;   3.6;   4.5;  -3.9;  981.9;  -3.8;  97.8;  -4.1;eor
       4928;2025012000;    3;   3.7;   4.5;  -3.9;  981.7;  -3.8;  98.5;  -4.0;eor
       4928;2025012001;    3;   3.7;   4.5;  -3.9;  981.6;  -3.9;  99.3;  -4.0;eor
       4928;2025012002;    3;   3.6;   4.4;  -4.2;  981.6;  -4.2;  99.2;  -4.3;eor
       4928;2025012003;    3;   3.5;   4.3;  -4.6;  981.4;  -4.5;  98.5;  -4.7;eor
       4928;2025012004;    3;   3.4;   4.2;  -4.6;  981.5;  -4.4;  96.3;  -4.9;eor
       4928;2025012005;    3;   3.4;   4.2;  -4.8;  981.4;  -4.7;  97.0;  -5.1;eor
       4928;2025012006;    3;   3.5;   4.3;  -4.6;  981.5;  -4.5;  98.5;  -4.7;eor
       4928;2025012007;    3;   3.4;   4.2;  -4.7;  981.6;  -4.5;  96.3;  -5.0;eor
       4928;2025012008;    3;   3.6;   4.5;  -4.1;  981.7;  -4.0;  98.5;  -4.2;eor
       4928;2025012009;    3;   3.6;   4.5;  -3.9;  982.5;  -3.7;  96.3;  -4.2;eor
       4928;2025012010;    3;   3.8;   4.8;  -3.3;  982.6;  -3.3;  99.3;  -3.4;eor
       4928;2025012011;    3;   3.8;   4.8;  -3.2;  982.8;  -3.1;  98.5;  -3.3;eor
       4928;2025012012;    3;   3.9;   4.8;  -2.9;  982.1;  -2.8;  97.1;  -3.2;eor
       4928;2025012013;    3;   4.1;   5.1;  -2.3;  981.8;  -2.2;  98.5;  -2.4;eor
       4928;2025012014;    3;   4.0;   5.0;  -2.4;  981.5;  -2.3;  97.8;  -2.6;eor
       4928;2025012015;    3;   4.2;   5.3;  -1.9;  981.4;  -1.9; 100.0;  -1.9;eor
       4928;2025012016;    3;   4.2;   5.2;  -1.9;  981.5;  -1.8;  97.8;  -2.1;eor
       4928;2025012017;    3;   4.1;   5.2;  -2.1;  981.6;  -2.0;  98.5;  -2.2;eor
       4928;2025012018;    3;   4.2;   5.2;  -2.1;  981.4;  -2.1;  99.3;  -2.2;eor
       4928;2025012019;    3;   4.1;   5.2;  -2.3;  981.5;  -2.3; 100.0;  -2.3;eor
       4928;2025012020;    3;   4.0;   5.0;  -2.8;  981.2;  -2.8; 100.0;  -2.8;eor
       4928;2025012021;    3;   4.0;   5.0;  -2.8;  981.0;  -2.8; 100.0;  -2.8;eor
       4928;2025012022;    3;   3.9;   4.9;  -3.1;  981.0;  -3.1; 100.0;  -3.1;eor
       4928;2025012023;    3;   3.8;   4.7;  -3.5;  981.1;  -3.5; 100.0;  -3.5;eor
       4928;2025012100;    3;   3.7;   4.5;  -3.9;  980.7;  -3.9;  99.3;  -4.0;eor
       4928;2025012101;    3;   3.6;   4.4;  -4.0;  980.7;  -3.9;  97.0;  -4.3;eor
       4928;2025012102;    3;   3.5;   4.3;  -4.4;  980.6;  -4.3;  97.8;  -4.6;eor
       4928;2025012103;    3;   3.7;   4.5;  -4.0;  980.8;  -4.0; 100.0;  -4.0;eor
       4928;2025012104;    3;   3.6;   4.4;  -4.4;  980.8;  -4.4; 100.0;  -4.4;eor
       4928;2025012105;    3;   3.5;   4.4;  -4.2;  981.0;  -4.1;  97.0;  -4.5;eor
       4928;2025012106;    3;   3.4;   4.3;  -4.4;  980.8;  -4.2;  95.6;  -4.8;eor
       4928;2025012107;    3;   3.4;   4.2;  -4.5;  980.8;  -4.3;  95.6;  -4.9;eor
       4928;2025012108;    3;   3.6;   4.5;  -3.9;  980.6;  -3.8;  97.8;  -4.1;eor
       4928;2025012109;    3;   3.7;   4.6;  -3.5;  980.8;  -3.4;  97.8;  -3.7;eor
       4928;2025012110;    3;   4.0;   5.0;  -2.5;  980.7;  -2.4;  97.8;  -2.7;eor
       4928;2025012111;    3;   4.1;   5.1;  -2.4;  980.8;  -2.4;  99.3;  -2.5;eor
       4928;2025012112;    3;   4.1;   5.1;  -2.1;  980.1;  -1.8;  95.0;  -2.5;eor
       4928;2025012113;    3;   4.2;   5.3;  -1.6;  979.6;  -1.4;  96.4;  -1.9;eor
       4928;2025012114;    3;   4.1;   5.2;  -2.1;  979.3;  -2.0;  98.5;  -2.2;eor
       4928;2025012115;    3;   4.2;   5.3;  -2.0;  978.8;  -2.0; 100.0;  -2.0;eor
       4928;2025012116;    3;   4.1;   5.1;  -2.4;  978.9;  -2.4; 100.0;  -2.4;eor
       4928;2025012117;    3;   3.9;   4.9;  -2.8;  978.9;  -2.7;  98.5;  -2.9;eor
       4928;2025012118;    3;   3.9;   4.9;  -2.9;  979.0;  -2.8;  98.5;  -3.0;eor
       4928;2025012119;    3;   3.9;   4.8;  -3.1;  978.5;  -3.0;  98.5;  -3.2;eor
       4928;2025012120;    3;   3.7;   4.6;  -3.5;  978.3;  -3.3;  96.3;  -3.8;eor
       4928;2025012121;    3;   3.8;   4.8;  -3.4;  977.9;  -3.4; 100.0;  -3.4;eor
       4928;2025012122;    3;   3.8;   4.7;  -3.5;  977.8;  -3.5;  99.3;  -3.6;eor
       4928;2025012123;    3;   3.8;   4.7;  -3.5;  977.3;  -3.5; 100.0;  -3.5;eor
       4928;2025012200;    3;   3.8;   4.8;  -3.3;  976.7;  -3.3;  99.3;  -3.4;eor
       4928;2025012201;    3;   3.8;   4.7;  -3.6;  976.1;  -3.6; 100.0;  -3.6;eor
       4928;2025012202;    3;   3.7;   4.6;  -3.8;  975.8;  -3.8; 100.0;  -3.8;eor
       4928;2025012203;    3;   3.7;   4.6;  -3.8;  975.1;  -3.7;  98.5;  -3.9;eor
       4928;2025012204;    3;   3.6;   4.4;  -4.0;  974.9;  -3.9;  97.0;  -4.3;eor
       4928;2025012205;    3;   3.6;   4.4;  -4.0;  974.5;  -3.9;  97.0;  -4.3;eor
       4928;2025012206;    3;   3.8;   4.7;  -3.2;  973.9;  -3.0;  96.3;  -3.5;eor
       4928;2025012207;    3;   3.9;   4.9;  -2.5;  973.6;  -2.3;  95.6;  -2.9;eor
       4928;2025012208;    3;   4.0;   5.0;  -2.4;  973.2;  -2.2;  95.6;  -2.8;eor
       4928;2025012209;    3;   4.2;   5.2;  -1.7;  973.2;  -1.5;  95.7;  -2.1;eor
       4928;2025012210;    3;   4.3;   5.4;  -1.3;  973.0;  -1.0;  94.3;  -1.8;eor
       4928;2025012211;    3;   4.4;   5.5;  -0.6;  972.6;  -0.1;  90.9;  -1.4;eor
       4928;2025012212;    3;   4.4;   5.6;   1.0;  971.8;   2.4;  77.6;  -1.1;eor
       4928;2025012213;    3;   4.6;   5.9;   1.7;  971.3;   3.3;  76.6;  -0.4;eor
       4928;2025012214;    3;   4.7;   6.0;   1.8;  970.8;   3.3;  77.7;  -0.2;eor
       4928;2025012215;    3;   4.9;   6.3;   2.4;  970.2;   4.0;  77.3;   0.4;eor
       4928;2025012216;    3;   5.0;   6.4;   2.6;  969.9;   4.1;  78.4;   0.7;eor
       4928;2025012217;    3;   5.0;   6.4;   2.7;  969.6;   4.3;  76.8;   0.6;eor
       4928;2025012218;    3;   5.1;   6.6;   3.0;  969.1;   4.6;  77.4;   1.0;eor
       4928;2025012219;    3;   5.1;   6.6;   2.9;  968.6;   4.4;  78.5;   1.0;eor
       4928;2025012220;    3;   5.2;   6.7;   2.9;  968.0;   4.1;  81.9;   1.3;eor
       4928;2025012221;    3;   5.2;   6.7;   2.9;  967.5;   4.2;  80.7;   1.2;eor
       4928;2025012222;    3;   5.2;   6.7;   3.0;  967.1;   4.3;  80.8;   1.3;eor
       4928;2025012223;    3;   5.4;   6.9;   3.5;  966.4;   4.9;  79.7;   1.7;eor
       4928;2025012300;    3;   5.3;   6.8;   3.6;  965.8;   5.4;  75.3;   1.4;eor
       4928;2025012301;    3;   5.1;   6.6;   3.3;  965.5;   5.2;  74.2;   1.0;eor
       4928;2025012302;    3;   5.1;   6.6;   3.7;  965.2;   5.8;  71.7;   1.1;eor
       4928;2025012303;    3;   5.2;   6.7;   3.9;  964.4;   6.1;  71.2;   1.3;eor
       4928;2025012304;    3;   5.4;   7.0;   4.2;  963.8;   6.2;  73.3;   1.8;eor
       4928;2025012305;    3;   6.0;   7.7;   5.5;  963.2;   7.5;  74.6;   3.3;eor
       4928;2025012306;    3;   6.5;   8.5;   7.0;  963.3;   9.4;  72.4;   4.7;eor
       4928;2025012307;    3;   7.2;   9.4;   6.8;  965.9;   7.7;  89.0;   6.0;eor
       4928;2025012308;    3;   6.0;   7.7;   4.8;  968.8;   6.2;  81.6;   3.3;eor
       4928;2025012309;    3;   5.6;   7.2;   4.0;  971.7;   5.4;  80.3;   2.3;eor
       4928;2025012310;    3;   5.5;   7.1;   3.6;  973.6;   5.0;  80.9;   2.0;eor
       4928;2025012311;    3;   5.1;   6.6;   3.5;  974.8;   5.5;  73.2;   1.1;eor
       4928;2025012312;    3;   4.8;   6.2;   3.4;  974.7;   5.9;  66.2;   0.1;eor
       4928;2025012313;    3;   4.9;   6.3;   4.0;  974.7;   6.7;  64.5;   0.5;eor
       4928;2025012314;    3;   4.9;   6.4;   3.7;  974.4;   6.2;  67.2;   0.6;eor
       4928;2025012315;    3;   5.2;   6.7;   3.7;  974.9;   5.7;  73.2;   1.3;eor
       4928;2025012316;    3;   5.2;   6.7;   3.4;  975.6;   5.1;  76.4;   1.3;eor
       4928;2025012317;    3;   5.3;   6.8;   3.3;  976.0;   4.9;  78.0;   1.4;eor
       4928;2025012318;    3;   5.0;   6.5;   3.6;  976.7;   5.9;  69.7;   0.8;eor
       4928;2025012319;    3;   5.0;   6.5;   3.2;  976.6;   5.1;  73.6;   0.8;eor
       4928;2025012320;    3;   4.9;   6.2;   2.9;  976.5;   4.8;  72.5;   0.3;eor
       4928;2025012321;    3;   4.7;   6.0;   2.4;  976.1;   4.3;  71.9;  -0.3;eor
       4928;2025012322;    3;   4.5;   5.7;   1.6;  976.4;   3.4;  73.3;  -0.9;eor
       4928;2025012323;    3;   4.5;   5.8;   2.1;  976.1;   4.1;  70.8;  -0.7;eor
       4928;2025012400;    3;   4.6;   5.9;   2.4;  975.7;   4.5;  69.9;  -0.5;eor
       4928;2025012401;    3;   4.7;   6.0;   2.7;  975.7;   5.0;  68.5;  -0.3;eor
       4928;2025012402;    3;   4.6;   5.9;   2.9;  976.2;   5.3;  66.6;  -0.4;eor
